,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
17192,17686,99,984,2017-11-04,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56,456.44999999999993,Male,89.0,Programmer I,Manufacturing,No,67.0,60+,Affluent Customer,3111.0,Victoria,Australia,7.0,56,0
17193,17687,90,241,2017-11-13,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22,72.59999999999997,Male,94.0,Quality Engineer,Entertainment,No,34.0,30-40,Mass Customer,4152.0,QLD,Australia,7.0,47,0
17194,17688,23,2210,2017-07-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:02:25,817.36,Male,16.0,Registered Nurse,Health,No,36.0,30-40,High Net Worth,3977.0,Victoria,Australia,5.0,181,0
17196,17690,0,449,2017-03-05,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:30:38,91.15,Female,74.0,VP Product Management,Manufacturing,Yes,47.0,40-50,High Net Worth,2567.0,New South Wales,Australia,7.0,300,1
17198,17692,6,2608,2017-04-22,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:37:38,91.15,Female,44.0,Budget/Accounting Analyst III,Health,Yes,46.0,40-50,Affluent Customer,3127.0,Victoria,Australia,12.0,252,1
17199,17693,18,1078,2017-12-12,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05,143.82,Male,69.0,Executive Secretary,Manufacturing,No,45.0,40-50,Mass Customer,2193.0,New South Wales,Australia,9.0,18,0
17200,17694,60,1202,2017-08-24,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Male,90.0,Sales Representative,Retail,Yes,29.0,<30,Mass Customer,2155.0,New South Wales,Australia,10.0,128,1
17202,17696,76,2875,2017-07-28,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39,129.01,Male,71.0,Financial Analyst,Financial Services,No,23.0,<30,High Net Worth,4221.0,QLD,Australia,9.0,155,0
17203,17697,31,1721,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 11:43:38,547.28,Female,82.0,Senior Quality Engineer,Financial Services,No,41.0,40-50,High Net Worth,4817.0,QLD,Australia,4.0,22,0
17207,17701,21,39,2017-10-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00,690.49,Male,5.0,Assistant Media Planner,Entertainment,No,42.0,40-50,Mass Customer,2212.0,New South Wales,Australia,10.0,85,0
17208,17702,3,3368,2017-10-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Female,7.0,Technical Writer,Financial Services,No,54.0,50-60,Affluent Customer,2564.0,New South Wales,Australia,8.0,87,0
17209,17703,79,1107,2017-04-30,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13,1408.91,Female,70.0,Social Worker,Health,No,47.0,40-50,High Net Worth,2164.0,New South Wales,Australia,9.0,244,0
17210,17704,12,1631,2017-04-02,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56,1069.5500000000002,Male,11.0,Speech Pathologist,Financial Services,No,25.0,<30,Affluent Customer,4510.0,QLD,Australia,2.0,272,0
17212,17706,70,2403,2017-05-29,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Female,41.0,Technical Writer,Financial Services,No,44.0,40-50,Affluent Customer,2190.0,New South Wales,Australia,10.0,215,0
17214,17708,52,3136,2017-02-02,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 09:54:27,450.77,Male,60.0,Marketing Manager,Retail,Yes,23.0,<30,Mass Customer,2250.0,New South Wales,Australia,7.0,331,1
17215,17709,50,50,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 11:23:29,43.97,Male,38.0,Account Executive,Manufacturing,Yes,41.0,40-50,Mass Customer,2047.0,New South Wales,Australia,10.0,347,1
17216,17710,49,1933,2017-09-16,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24,133.38,Male,72.0,Automation Specialist I,Manufacturing,No,41.0,40-50,Affluent Customer,2221.0,New South Wales,Australia,11.0,105,0
17217,17711,13,2611,2017-09-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:49:20,574.6200000000001,Female,36.0,Tax Accountant,Financial Services,No,30.0,<30,Affluent Customer,2218.0,New South Wales,Australia,10.0,98,0
17218,17712,90,1114,2017-06-04,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22,72.59999999999997,Female,96.0,Structural Engineer,Retail,No,45.0,40-50,Mass Customer,4211.0,QLD,Australia,7.0,209,0
17219,17713,49,677,2017-04-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24,133.38,Male,59.0,Senior Cost Accountant,Financial Services,No,24.0,<30,Mass Customer,2216.0,New South Wales,Australia,10.0,264,0
17221,17715,67,3211,2017-11-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:17:35,690.49,Female,52.0,Automation Specialist II,Health,Yes,28.0,<30,High Net Worth,3083.0,Victoria,Australia,8.0,35,1
17222,17717,43,1664,2017-11-18,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18,502.47,Male,11.0,Chemical Engineer,Manufacturing,Yes,46.0,40-50,Affluent Customer,4680.0,QLD,Australia,2.0,42,1
17223,17718,3,2723,2017-07-25,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53,1702.5499999999997,Female,71.0,Associate Professor,Manufacturing,Yes,43.0,40-50,Mass Customer,2148.0,New South Wales,Australia,9.0,158,1
17226,17721,30,1968,2017-07-24,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12,299.27,Female,31.0,Librarian,Entertainment,No,27.0,<30,Mass Customer,4815.0,QLD,Australia,3.0,159,0
17230,17725,86,2607,2017-08-12,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:13:53,110.56,Male,90.0,Registered Nurse,Health,Yes,29.0,<30,Affluent Customer,3071.0,Victoria,Australia,10.0,140,1
17232,17727,0,1136,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25,15.080000000000005,Male,72.0,Executive Secretary,Property,No,44.0,40-50,High Net Worth,2147.0,New South Wales,Australia,9.0,145,0
17233,17728,35,1909,2017-07-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:52:40,903.11,Female,32.0,Research Assistant II,Argiculture,Yes,37.0,30-40,Affluent Customer,2170.0,New South Wales,Australia,7.0,153,1
17234,17729,54,3191,2017-04-11,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 09:29:03,1279.3999999999999,Female,29.0,Director of Sales,Financial Services,Yes,62.0,60+,Affluent Customer,4280.0,QLD,Australia,4.0,263,1
17235,17730,13,1273,2017-09-08,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 09:29:30,574.6200000000001,Male,48.0,General Manager,Financial Services,Yes,47.0,40-50,Affluent Customer,4503.0,QLD,Australia,2.0,113,1
17237,17732,91,3302,2017-12-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07,25.08999999999999,Male,17.0,Compensation Analyst,Financial Services,No,65.0,60+,Affluent Customer,2017.0,New South Wales,Australia,9.0,20,0
17238,17733,40,2615,2017-04-20,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Female,23.0,Nurse,Financial Services,Yes,23.0,<30,Mass Customer,2580.0,New South Wales,Australia,7.0,254,1
17241,17737,10,3013,2017-04-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59,1612.25,Female,94.0,Office Assistant III,Property,No,53.0,50-60,High Net Worth,4115.0,QLD,Australia,7.0,272,0
17242,17738,74,252,2017-05-02,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 09:17:09,827.1599999999999,Female,39.0,Account Coordinator,Property,Yes,38.0,30-40,Mass Customer,2304.0,New South Wales,Australia,7.0,242,1
17244,17740,82,2241,2017-05-03,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44,709.34,Male,45.0,Paralegal,Financial Services,No,46.0,40-50,High Net Worth,3977.0,Victoria,Australia,6.0,241,0
17246,17742,26,433,2017-02-19,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35,1230.3000000000002,Male,94.0,Statistician II,Property,No,57.0,50-60,Affluent Customer,3204.0,Victoria,Australia,2.0,314,0
17248,17744,64,3387,2017-07-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:36:33,872.8900000000001,Female,19.0,General Manager,Manufacturing,Yes,45.0,40-50,Affluent Customer,2261.0,New South Wales,Australia,9.0,172,1
17249,17745,60,2076,2017-12-11,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:23:29,217.51,Female,73.0,Assistant Manager,Manufacturing,Yes,52.0,50-60,Mass Customer,3172.0,Victoria,Australia,9.0,19,1
17250,17746,0,136,2017-07-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39,91.15,Male,46.0,Senior Developer,Manufacturing,Yes,48.0,40-50,High Net Worth,4178.0,QLD,Australia,3.0,167,1
17252,17748,71,830,2017-06-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16,737.1700000000001,Male,58.0,VP Quality Control,Manufacturing,No,40.0,30-40,Affluent Customer,2228.0,New South Wales,Australia,8.0,203,0
17253,17749,0,228,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48,43.97,Female,59.0,Systems Administrator II,Manufacturing,No,35.0,30-40,High Net Worth,2209.0,New South Wales,Australia,7.0,243,0
17255,17751,66,491,2017-03-30,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 09:24:39,64.92999999999995,Male,45.0,Speech Pathologist,Property,Yes,45.0,40-50,Affluent Customer,3775.0,Victoria,Australia,10.0,275,1
17256,17752,90,752,2017-11-17,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12,437.46,Male,13.0,Speech Pathologist,Financial Services,No,60.0,50-60,High Net Worth,4118.0,QLD,Australia,3.0,43,0
17257,17753,76,2121,2017-05-04,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:15:53,128.45999999999992,Female,35.0,Nurse,Financial Services,Yes,32.0,30-40,Mass Customer,3012.0,Victoria,Australia,8.0,240,1
17258,17754,62,587,2017-09-17,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:24:39,179.44,Male,43.0,Registered Nurse,Health,Yes,55.0,50-60,Mass Customer,3207.0,Victoria,Australia,8.0,104,1
17259,17755,42,236,2017-12-24,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46,199.0999999999999,Male,79.0,Research Nurse,Health,No,67.0,60+,Affluent Customer,3666.0,Victoria,Australia,2.0,6,0
17261,17757,41,1996,2017-05-13,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Male,4.0,Structural Engineer,Manufacturing,No,36.0,30-40,Mass Customer,4556.0,QLD,Australia,8.0,231,0
17262,17758,36,3144,2017-08-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:16:58,437.46,Male,94.0,Programmer Analyst III,Manufacturing,Yes,43.0,40-50,Mass Customer,3807.0,Victoria,Australia,9.0,151,1
17264,17760,88,2566,2017-01-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:31:14,817.36,Female,48.0,Accountant II,Entertainment,Yes,25.0,<30,Affluent Customer,3041.0,Victoria,Australia,8.0,333,1
17266,17762,91,2008,2017-04-08,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:25:39,25.08999999999999,Male,77.0,Analyst Programmer,Financial Services,Yes,28.0,<30,Mass Customer,4580.0,QLD,Australia,2.0,266,1
17267,17763,92,13,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 10:02:26,1630.25,Male,38.0,Developer I,Financial Services,Yes,66.0,60+,High Net Worth,3799.0,Victoria,Australia,6.0,358,1
17268,17764,49,1646,2017-12-04,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 09:14:19,133.38,Female,39.0,Senior Financial Analyst,Financial Services,Yes,27.0,<30,Mass Customer,2107.0,New South Wales,Australia,12.0,26,1
17269,17765,0,2888,2017-03-08,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 10:37:38,179.44,Male,37.0,Project Manager,IT,Yes,59.0,50-60,High Net Worth,2528.0,New South Wales,Australia,7.0,297,1
17270,17766,31,325,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:12:16,57.72999999999999,Female,98.0,Computer Systems Analyst I,Financial Services,Yes,50.0,40-50,Affluent Customer,4122.0,QLD,Australia,8.0,133,1
17271,17767,53,2914,2017-04-20,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:29:30,693.76,Female,76.0,Health Coach IV,Health,Yes,39.0,30-40,Affluent Customer,2763.0,New South Wales,Australia,9.0,254,1
17273,17770,74,2907,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Male,89.0,Senior Financial Analyst,Financial Services,No,44.0,40-50,High Net Worth,3195.0,Victoria,Australia,10.0,346,0
17274,17771,66,142,2017-08-26,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Male,57.0,Quality Engineer,Health,No,54.0,50-60,Affluent Customer,3058.0,Victoria,Australia,9.0,126,0
17275,17772,19,1047,2017-10-08,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Male,39.0,VP Accounting,Financial Services,No,43.0,40-50,Affluent Customer,2871.0,New South Wales,Australia,7.0,83,0
17277,17774,70,199,2017-02-06,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:51:50,198.29000000000002,Female,61.0,Junior Executive,Health,Yes,43.0,40-50,Mass Customer,2138.0,New South Wales,Australia,8.0,327,1
17278,17775,2,1745,2017-07-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:19:44,17.869999999999997,Female,37.0,Chief Design Engineer,Financial Services,Yes,66.0,60+,Mass Customer,4300.0,QLD,Australia,4.0,167,1
17279,17776,73,401,2017-03-05,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59,1612.25,Female,56.0,Assistant Professor,Retail,No,35.0,30-40,Mass Customer,2579.0,New South Wales,Australia,5.0,300,0
17280,17777,0,551,2017-07-31,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Female,8.0,Structural Engineer,Financial Services,No,34.0,30-40,High Net Worth,3076.0,Victoria,Australia,7.0,152,0
17284,17781,53,1482,2017-10-10,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10,693.76,Male,29.0,Electrical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,2428.0,New South Wales,Australia,8.0,81,0
17285,17782,30,1087,2017-02-26,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12,299.27,Female,39.0,Financial Analyst,Financial Services,Yes,42.0,40-50,Mass Customer,3029.0,Victoria,Australia,5.0,307,1
17287,17784,61,1673,2017-08-19,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:14:47,14.229999999999997,Female,45.0,Professor,Financial Services,Yes,43.0,40-50,Affluent Customer,2155.0,New South Wales,Australia,10.0,133,1
17289,17786,0,1875,2017-02-15,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Male,4.0,Staff Scientist,Retail,Yes,62.0,60+,High Net Worth,4170.0,QLD,Australia,8.0,318,1
17291,17788,85,2678,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 11:43:38,547.28,Male,33.0,Sales Associate,Health,No,45.0,40-50,Mass Customer,3191.0,Victoria,Australia,11.0,333,0
17292,17789,6,342,2017-09-09,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12,299.27,Male,40.0,Programmer IV,Health,No,34.0,30-40,High Net Worth,2040.0,New South Wales,Australia,10.0,112,0
17293,17790,13,1049,2017-05-28,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:49:20,574.6200000000001,Male,35.0,Software Consultant,Property,No,25.0,<30,Mass Customer,3082.0,Victoria,Australia,8.0,216,0
17294,17791,22,1798,2017-10-12,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:11:43,143.82,Female,46.0,Electrical Engineer,Manufacturing,Yes,21.0,<30,High Net Worth,3810.0,Victoria,Australia,6.0,79,1
17296,17793,79,800,2017-02-28,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13,737.5699999999999,Male,68.0,Account Coordinator,Manufacturing,No,43.0,40-50,Mass Customer,4873.0,QLD,Australia,4.0,305,0
17297,17794,5,315,2017-03-20,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Female,67.0,Chief Design Engineer,Manufacturing,No,63.0,60+,Affluent Customer,3197.0,Victoria,Australia,10.0,285,0
17299,17796,6,2236,2017-11-11,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39,91.15,Male,0.0,Data Coordiator,Manufacturing,Yes,53.0,50-60,Affluent Customer,2335.0,New South Wales,Australia,5.0,49,1
17300,17797,2,2372,2017-09-14,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Male,14.0,Clinical Specialist,Health,No,44.0,40-50,Affluent Customer,3149.0,Victoria,Australia,12.0,107,0
17303,17800,86,309,2017-12-21,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46,110.56,Female,53.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3182.0,Victoria,Australia,7.0,9,1
17304,17801,69,219,2017-04-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Male,9.0,Database Administrator III,Health,No,57.0,50-60,Mass Customer,2776.0,New South Wales,Australia,8.0,258,0
17305,17802,36,532,2017-11-03,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12,437.46,Female,25.0,Community Outreach Specialist,Financial Services,No,60.0,50-60,Affluent Customer,4165.0,QLD,Australia,5.0,57,0
17306,17803,94,3185,2017-05-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Male,25.0,Senior Financial Analyst,Financial Services,No,65.0,60+,Mass Customer,2320.0,New South Wales,Australia,7.0,222,0
17307,17804,74,421,2017-02-28,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 09:50:55,827.1599999999999,Female,26.0,Sales Representative,Retail,Yes,22.0,<30,Mass Customer,2330.0,New South Wales,Australia,3.0,305,1
17308,17805,3,2139,2017-03-26,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:35:01,1702.5499999999997,Female,87.0,Accountant II,IT,Yes,39.0,30-40,Affluent Customer,3756.0,Victoria,Australia,7.0,279,1
17309,17806,3,3032,2017-07-01,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:24:59,1702.5499999999997,Male,53.0,Analog Circuit Design manager,Health,Yes,29.0,<30,Affluent Customer,4207.0,QLD,Australia,6.0,182,1
17310,17807,21,1908,2017-06-29,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:49:20,1103.43,Female,2.0,Help Desk Technician,Financial Services,Yes,58.0,50-60,High Net Worth,2227.0,New South Wales,Australia,8.0,184,1
17313,17810,92,1845,2017-05-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:02:25,155.6500000000001,Male,34.0,General Manager,Financial Services,No,43.0,40-50,Mass Customer,2125.0,New South Wales,Australia,12.0,237,0
17314,17811,27,1835,2017-11-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 09:35:27,110.80999999999995,Male,48.0,Financial Advisor,Financial Services,Yes,28.0,<30,Affluent Customer,2009.0,New South Wales,Australia,10.0,35,1
17315,17812,89,385,2017-05-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:16:58,1230.27,Male,69.0,Project Manager,Health,No,55.0,50-60,High Net Worth,2170.0,New South Wales,Australia,9.0,216,0
17316,17813,59,1652,2017-04-11,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:13:53,155.6500000000001,Female,53.0,Operator,Manufacturing,Yes,40.0,30-40,High Net Worth,4011.0,QLD,Australia,10.0,263,1
17318,17815,85,220,2017-05-22,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08,827.1599999999999,Female,79.0,Electrical Engineer,Manufacturing,No,67.0,60+,High Net Worth,3011.0,Victoria,Australia,8.0,222,0
17319,17816,62,3341,2017-11-11,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:24:39,179.44,Female,19.0,Help Desk Technician,Retail,Yes,41.0,40-50,Affluent Customer,2030.0,New South Wales,Australia,12.0,49,1
17322,17819,23,219,2017-03-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44,75.75,Male,9.0,Database Administrator III,Health,No,57.0,50-60,Mass Customer,2776.0,New South Wales,Australia,8.0,297,0
17323,17820,89,3197,2017-12-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16,1230.27,Male,83.0,Environmental Specialist,Health,No,45.0,40-50,High Net Worth,2031.0,New South Wales,Australia,8.0,3,0
17324,17821,58,346,2017-09-08,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55,771.12,Male,68.0,Financial Analyst,Financial Services,No,40.0,30-40,Mass Customer,2155.0,New South Wales,Australia,10.0,113,0
17327,17824,61,402,2017-05-05,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Male,9.0,Desktop Support Technician,Retail,No,44.0,40-50,Affluent Customer,2835.0,New South Wales,Australia,1.0,239,0
17329,17826,78,25,2017-12-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 09:50:55,1055.82,Male,72.0,Accounting Assistant III,Financial Services,Yes,45.0,40-50,Mass Customer,4413.0,QLD,Australia,3.0,5,1
17330,17827,40,151,2017-08-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 09:44:12,583.2700000000001,Male,36.0,Marketing Manager,Manufacturing,Yes,56.0,50-60,Mass Customer,2759.0,New South Wales,Australia,9.0,137,1
17335,17832,24,285,2017-03-19,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50,957.02,Female,3.0,Community Outreach Specialist,Manufacturing,No,44.0,40-50,Mass Customer,2117.0,New South Wales,Australia,12.0,286,0
17336,17833,63,2565,2017-06-13,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 11:42:25,1383.6100000000001,Female,62.0,Junior Executive,Health,Yes,52.0,50-60,Affluent Customer,2007.0,New South Wales,Australia,11.0,200,1
17338,17835,81,1690,2017-05-16,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 10:36:46,64.50999999999999,Male,6.0,Food Chemist,Health,Yes,33.0,30-40,Affluent Customer,2072.0,New South Wales,Australia,10.0,228,1
17340,17837,85,1326,2017-06-26,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:27:06,547.28,Male,15.0,Biostatistician III,Health,Yes,55.0,50-60,Affluent Customer,3188.0,Victoria,Australia,8.0,187,1
17341,17838,31,3362,2017-10-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31,57.72999999999999,Male,60.0,VP Accounting,Financial Services,No,50.0,40-50,Affluent Customer,4154.0,QLD,Australia,9.0,86,0
17342,17839,57,642,2017-01-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,9.0,Automation Specialist IV,Property,No,49.0,40-50,Mass Customer,4218.0,QLD,Australia,8.0,363,0
17344,17841,5,3237,2017-04-27,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:36:46,114.93,Female,94.0,Assistant Manager,Manufacturing,No,57.0,50-60,Mass Customer,2527.0,New South Wales,Australia,8.0,247,0
17350,17847,21,127,2017-06-07,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00,690.49,Female,81.0,Compensation Analyst,Financial Services,No,47.0,40-50,Mass Customer,4405.0,QLD,Australia,1.0,206,0
17351,17848,72,800,2017-10-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Male,68.0,Account Coordinator,Manufacturing,No,43.0,40-50,Mass Customer,4873.0,QLD,Australia,4.0,88,0
17353,17850,71,1824,2017-08-21,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:15:53,737.1700000000001,Female,12.0,Safety Technician III,Manufacturing,Yes,62.0,60+,Affluent Customer,3048.0,Victoria,Australia,6.0,131,1
17354,17851,79,709,2017-07-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 09:17:09,737.5699999999999,Female,83.0,Accountant III,Financial Services,Yes,42.0,40-50,Mass Customer,3136.0,Victoria,Australia,9.0,171,1
17355,17852,5,934,2017-04-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:36:46,114.93,Male,76.0,Human Resources Manager,Manufacturing,No,25.0,<30,Mass Customer,2036.0,New South Wales,Australia,12.0,251,0
17356,17853,60,2686,2017-01-19,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Male,63.0,Automation Specialist II,Financial Services,No,25.0,<30,Affluent Customer,3174.0,Victoria,Australia,8.0,345,0
