,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
1170,4066,81,886,2017-12-29,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09,64.50999999999999,Female,53.0,Accounting Assistant III,Health,No,47.0,40-50,Mass Customer,2065.0,New South Wales,Australia,10.0,1,0
1171,4090,37,199,2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 09:52:40,1544.6100000000001,Female,61.0,Junior Executive,Health,Yes,43.0,40-50,Mass Customer,2138.0,New South Wales,Australia,8.0,184,1
1172,4093,39,579,2017-01-04,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16,1230.27,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,360,0
1173,4129,31,1429,2017-11-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 09:35:27,57.72999999999999,Male,94.0,Legal Assistant,Health,Yes,41.0,40-50,Mass Customer,2794.0,New South Wales,Australia,2.0,31,1
1174,4151,15,1952,2017-08-25,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:11:43,209.84000000000003,Female,35.0,Payment Adjustment Coordinator,Health,Yes,47.0,40-50,Mass Customer,4035.0,QLD,Australia,8.0,127,1
1175,4160,69,1542,2017-08-19,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Male,56.0,Food Chemist,Health,Yes,43.0,40-50,Mass Customer,2155.0,New South Wales,Australia,10.0,133,1
1176,4205,7,3417,2017-07-20,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Female,91.0,Social Worker,Health,No,48.0,40-50,Mass Customer,3131.0,Victoria,Australia,12.0,163,0
1177,4224,26,2517,2017-03-03,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 10:28:18,1230.3000000000002,Female,1.0,Research Nurse,Health,Yes,43.0,40-50,Mass Customer,2760.0,New South Wales,Australia,6.0,302,1
1178,4247,33,579,2017-11-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48,144.26,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,52,0
1179,4275,1,890,2017-05-27,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Female,55.0,Dental Hygienist,Health,Yes,47.0,40-50,Mass Customer,2026.0,New South Wales,Australia,11.0,217,1
1180,4291,61,1438,2017-11-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 10:44:07,14.229999999999997,Female,27.0,Social Worker,Health,Yes,46.0,40-50,Mass Customer,2749.0,New South Wales,Australia,8.0,49,1
1181,4325,72,1353,2017-01-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 10:31:13,90.09999999999997,Female,1.0,Clinical Specialist,Health,Yes,41.0,40-50,Mass Customer,3500.0,Victoria,Australia,1.0,337,1
1182,4357,77,350,2017-08-27,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 09:17:09,445.2099999999999,Female,47.0,Clinical Specialist,Health,Yes,44.0,40-50,Mass Customer,3087.0,Victoria,Australia,9.0,125,1
1183,4413,65,716,2017-05-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:42:25,1028.76,Female,31.0,Social Worker,Health,No,42.0,40-50,Mass Customer,2304.0,New South Wales,Australia,7.0,235,0
1184,4440,73,473,2017-02-11,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:47:39,1612.25,Male,2.0,Junior Executive,Health,Yes,44.0,40-50,Mass Customer,3111.0,Victoria,Australia,9.0,322,1
1185,4472,3,2992,2017-01-05,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:54:58,1702.5499999999997,Female,26.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3429.0,Victoria,Australia,5.0,359,1
1186,4473,49,274,2017-07-30,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 09:51:10,133.38,Female,66.0,Social Worker,Health,Yes,45.0,40-50,Mass Customer,3205.0,Victoria,Australia,8.0,153,1
1187,4527,40,2463,2017-07-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Female,54.0,Pharmacist,Health,No,43.0,40-50,Mass Customer,3156.0,Victoria,Australia,10.0,152,0
1188,4557,57,3127,2017-11-25,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,39.0,Research Nurse,Health,No,50.0,40-50,Mass Customer,3048.0,Victoria,Australia,6.0,35,0
1189,4560,28,2160,2017-02-14,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:19:12,133.7800000000002,Female,64.0,Recruiter,Health,Yes,50.0,40-50,Mass Customer,3172.0,Victoria,Australia,8.0,319,1
1190,4561,38,1291,2017-11-08,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Male,0.0,Quality Engineer,Health,No,41.0,40-50,Mass Customer,4304.0,QLD,Australia,2.0,52,0
1191,4709,84,1429,2017-05-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 09:27:59,75.48000000000002,Male,94.0,Legal Assistant,Health,Yes,41.0,40-50,Mass Customer,2794.0,New South Wales,Australia,2.0,221,1
1192,4711,66,1952,2017-05-25,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 10:24:59,64.92999999999995,Female,35.0,Payment Adjustment Coordinator,Health,Yes,47.0,40-50,Mass Customer,4035.0,QLD,Australia,8.0,219,1
1193,4763,67,2666,2017-04-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Male,2.0,Occupational Therapist,Health,No,50.0,40-50,Mass Customer,2151.0,New South Wales,Australia,8.0,256,0
1194,4782,12,104,2017-10-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 09:36:26,1069.5500000000002,Female,40.0,Automation Specialist II,Health,Yes,43.0,40-50,Mass Customer,4171.0,QLD,Australia,10.0,83,1
1195,4809,40,1831,2017-07-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Male,58.0,Social Worker,Health,No,44.0,40-50,Mass Customer,3630.0,Victoria,Australia,3.0,165,0
1196,4852,13,1762,2017-01-29,1.0,Cancelled,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:11:43,574.6200000000001,Female,49.0,Research Assistant II,Health,Yes,43.0,40-50,Mass Customer,3039.0,Victoria,Australia,9.0,335,1
1197,4861,15,528,2017-02-12,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Female,10.0,Registered Nurse,Health,No,42.0,40-50,Mass Customer,2576.0,New South Wales,Australia,10.0,321,0
1198,4872,97,350,2017-07-07,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38,50.66,Female,47.0,Clinical Specialist,Health,Yes,44.0,40-50,Mass Customer,3087.0,Victoria,Australia,9.0,176,1
1199,4968,3,2992,2017-01-08,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:27:39,1702.5499999999997,Female,26.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3429.0,Victoria,Australia,5.0,356,1
1200,4982,29,3417,2017-08-08,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36,135.84999999999997,Female,91.0,Social Worker,Health,No,48.0,40-50,Mass Customer,3131.0,Victoria,Australia,12.0,144,0
1201,5053,45,27,2017-07-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:49:51,356.5,Male,37.0,Research Nurse,Health,Yes,43.0,40-50,Mass Customer,3218.0,Victoria,Australia,7.0,158,1
1202,5120,55,104,2017-07-14,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23,1295.43,Female,40.0,Automation Specialist II,Health,Yes,43.0,40-50,Mass Customer,4171.0,QLD,Australia,10.0,169,1
1203,5138,14,1762,2017-01-11,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 11:29:05,152.54999999999995,Female,49.0,Research Assistant II,Health,Yes,43.0,40-50,Mass Customer,3039.0,Victoria,Australia,9.0,353,1
1204,5180,74,1353,2017-11-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08,827.1599999999999,Female,1.0,Clinical Specialist,Health,Yes,41.0,40-50,Mass Customer,3500.0,Victoria,Australia,1.0,33,1
1205,5215,73,473,2017-01-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:36:33,1612.25,Male,2.0,Junior Executive,Health,Yes,44.0,40-50,Mass Customer,3111.0,Victoria,Australia,9.0,345,1
1206,5224,20,3324,2017-11-15,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:29:25,195.33999999999992,Male,32.0,Research Nurse,Health,Yes,48.0,40-50,Mass Customer,3155.0,Victoria,Australia,9.0,45,1
1207,5236,37,2463,2017-09-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Female,54.0,Pharmacist,Health,No,43.0,40-50,Mass Customer,3156.0,Victoria,Australia,10.0,92,0
1208,5260,50,673,2017-08-18,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 09:55:07,43.97,Male,35.0,VP Sales,Health,Yes,46.0,40-50,Mass Customer,2304.0,New South Wales,Australia,7.0,134,1
1209,5297,28,104,2017-06-17,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 10:28:18,133.7800000000002,Female,40.0,Automation Specialist II,Health,Yes,43.0,40-50,Mass Customer,4171.0,QLD,Australia,10.0,196,1
1210,5314,27,2184,2017-09-14,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34,110.80999999999995,Male,49.0,Statistician III,Health,No,50.0,40-50,Mass Customer,2147.0,New South Wales,Australia,8.0,107,0
1211,5383,40,2847,2017-03-10,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Female,50.0,Occupational Therapist,Health,No,45.0,40-50,Mass Customer,2770.0,New South Wales,Australia,9.0,295,0
1212,5417,61,607,2017-04-06,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Female,55.0,Dental Hygienist,Health,No,45.0,40-50,Mass Customer,2041.0,New South Wales,Australia,11.0,268,0
1213,5444,90,1831,2017-06-12,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22,72.59999999999997,Male,58.0,Social Worker,Health,No,44.0,40-50,Mass Customer,3630.0,Victoria,Australia,3.0,201,0
1214,5445,82,2491,2017-04-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46,459.46000000000015,Male,74.0,Clinical Specialist,Health,No,44.0,40-50,Mass Customer,3101.0,Victoria,Australia,7.0,257,0
1215,5544,39,2177,2017-09-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16,1230.27,Male,35.0,Social Worker,Health,No,44.0,40-50,Mass Customer,2770.0,New South Wales,Australia,7.0,98,0
1216,5623,6,2463,2017-10-27,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39,91.15,Female,54.0,Pharmacist,Health,No,43.0,40-50,Mass Customer,3156.0,Victoria,Australia,10.0,64,0
1217,5628,60,309,2017-05-25,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:42:25,217.51,Female,53.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3182.0,Victoria,Australia,7.0,219,1
1218,5649,74,264,2017-11-12,0.0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08,827.1599999999999,Male,31.0,Technical Writer,Health,No,44.0,40-50,Mass Customer,2176.0,New South Wales,Australia,10.0,48,0
1219,5662,92,27,2017-05-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:13:53,155.6500000000001,Male,37.0,Research Nurse,Health,Yes,43.0,40-50,Mass Customer,3218.0,Victoria,Australia,7.0,216,1
1220,5705,71,1530,2017-02-11,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 10:47:39,737.1700000000001,Male,89.0,Pharmacist,Health,Yes,45.0,40-50,Mass Customer,2767.0,New South Wales,Australia,8.0,322,1
1221,5727,77,3183,2017-01-09,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53,445.2099999999999,Male,64.0,Junior Executive,Health,No,47.0,40-50,Mass Customer,3165.0,Victoria,Australia,10.0,355,0
1222,5801,3,2794,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53,1702.5499999999997,Female,41.0,Social Worker,Health,Yes,46.0,40-50,Mass Customer,2216.0,New South Wales,Australia,8.0,136,1
1223,5830,50,679,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48,43.97,Female,29.0,Registered Nurse,Health,No,47.0,40-50,Mass Customer,2557.0,New South Wales,Australia,9.0,327,0
1224,5831,29,2340,2017-10-29,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 10:50:31,135.84999999999997,Male,33.0,Research Assistant IV,Health,Yes,43.0,40-50,Mass Customer,4070.0,QLD,Australia,7.0,62,1
1225,5910,25,41,2017-02-22,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44,709.34,Male,64.0,Food Chemist,Health,No,45.0,40-50,Mass Customer,3350.0,Victoria,Australia,9.0,311,0
1226,5922,8,1831,2017-04-01,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:17:29,187.38999999999987,Male,58.0,Social Worker,Health,No,44.0,40-50,Mass Customer,3630.0,Victoria,Australia,3.0,273,0
1227,5932,41,1164,2017-05-30,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Female,97.0,Food Chemist,Health,Yes,44.0,40-50,Mass Customer,3142.0,Victoria,Australia,9.0,214,1
1228,5949,53,473,2017-09-06,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:14:19,693.76,Male,2.0,Junior Executive,Health,Yes,44.0,40-50,Mass Customer,3111.0,Victoria,Australia,9.0,115,1
1229,5970,15,27,2017-06-18,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:29:05,209.84000000000003,Male,37.0,Research Nurse,Health,Yes,43.0,40-50,Mass Customer,3218.0,Victoria,Australia,7.0,195,1
1230,6009,64,579,2017-07-16,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07,872.8900000000001,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,167,0
1231,6086,3,726,2017-09-08,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:30:23,1702.5499999999997,Female,69.0,Information Systems Manager,Health,Yes,43.0,40-50,Mass Customer,2766.0,New South Wales,Australia,8.0,113,1
1232,6130,86,579,2017-02-11,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46,110.56,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,322,0
1233,6216,75,579,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39,1010.02,Female,89.0,Software Engineer II,Health,No,47.0,40-50,Mass Customer,2097.0,New South Wales,Australia,10.0,70,0
1234,6237,75,1959,2017-02-09,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39,1010.02,Male,3.0,Director of Sales,Health,Yes,43.0,40-50,Mass Customer,4152.0,QLD,Australia,9.0,324,1
1235,6248,31,323,2017-03-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 09:44:12,57.72999999999999,Female,54.0,Senior Developer,Health,Yes,48.0,40-50,Mass Customer,4210.0,QLD,Australia,9.0,303,1
1236,6290,25,199,2017-12-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44,709.34,Female,61.0,Junior Executive,Health,Yes,43.0,40-50,Mass Customer,2138.0,New South Wales,Australia,8.0,15,1
1237,6313,14,1164,2017-02-14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38,152.54999999999995,Female,97.0,Food Chemist,Health,Yes,44.0,40-50,Mass Customer,3142.0,Victoria,Australia,9.0,319,1
1238,6317,36,607,2017-08-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12,437.46,Female,55.0,Dental Hygienist,Health,No,45.0,40-50,Mass Customer,2041.0,New South Wales,Australia,11.0,149,0
1239,6420,98,1444,2017-11-22,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22,143.35999999999999,Male,97.0,Payment Adjustment Coordinator,Health,No,46.0,40-50,Mass Customer,2323.0,New South Wales,Australia,5.0,38,0
1240,6468,20,3324,2017-08-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:46:44,195.33999999999992,Male,32.0,Research Nurse,Health,Yes,48.0,40-50,Mass Customer,3155.0,Victoria,Australia,9.0,134,1
1241,6476,31,1530,2017-11-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 09:35:27,57.72999999999999,Male,89.0,Pharmacist,Health,Yes,45.0,40-50,Mass Customer,2767.0,New South Wales,Australia,8.0,43,1
1242,6551,48,2602,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Female,46.0,Structural Analysis Engineer,Health,No,44.0,40-50,Mass Customer,2066.0,New South Wales,Australia,12.0,327,0
1243,6557,19,2668,2017-10-29,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Male,27.0,Senior Quality Engineer,Health,No,43.0,40-50,Mass Customer,4226.0,QLD,Australia,8.0,62,0
1244,6606,38,1291,2017-12-14,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Male,0.0,Quality Engineer,Health,No,41.0,40-50,Mass Customer,4304.0,QLD,Australia,2.0,16,0
1245,6622,59,2184,2017-06-01,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30,327.9799999999999,Male,49.0,Statistician III,Health,No,50.0,40-50,Mass Customer,2147.0,New South Wales,Australia,8.0,212,0
1246,6649,71,473,2017-07-01,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:15:53,737.1700000000001,Male,2.0,Junior Executive,Health,Yes,44.0,40-50,Mass Customer,3111.0,Victoria,Australia,9.0,182,1
1247,6660,80,607,2017-09-20,0.0,Cancelled,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55,139.2299999999999,Female,55.0,Dental Hygienist,Health,No,45.0,40-50,Mass Customer,2041.0,New South Wales,Australia,11.0,101,0
1248,6667,97,2184,2017-03-19,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38,50.66,Male,49.0,Statistician III,Health,No,50.0,40-50,Mass Customer,2147.0,New South Wales,Australia,8.0,286,0
1249,6735,4,3027,2017-03-05,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:19:44,451.6500000000001,Male,83.0,Research Nurse,Health,Yes,44.0,40-50,Mass Customer,4510.0,QLD,Australia,3.0,300,1
1250,6769,14,1679,2017-05-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 09:46:00,152.54999999999995,Female,92.0,Programmer II,Health,Yes,46.0,40-50,Mass Customer,2063.0,New South Wales,Australia,11.0,242,1
1251,6823,66,545,2017-06-14,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 10:24:59,64.92999999999995,Female,43.0,Project Manager,Health,Yes,43.0,40-50,Mass Customer,2761.0,New South Wales,Australia,8.0,199,1
1252,6848,98,920,2017-10-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 09:16:04,143.35999999999999,Male,89.0,Software Test Engineer IV,Health,Yes,45.0,40-50,Mass Customer,2062.0,New South Wales,Australia,10.0,90,1
1253,6851,17,104,2017-02-27,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:30:44,409.8600000000001,Female,40.0,Automation Specialist II,Health,Yes,43.0,40-50,Mass Customer,4171.0,QLD,Australia,10.0,306,1
1254,6855,65,409,2017-12-17,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:51:50,1028.76,Female,84.0,Executive Secretary,Health,Yes,43.0,40-50,Mass Customer,2066.0,New South Wales,Australia,9.0,13,1
1255,6862,4,3120,2017-10-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:17:29,451.6500000000001,Female,89.0,Clinical Specialist,Health,Yes,42.0,40-50,Mass Customer,2196.0,New South Wales,Australia,5.0,86,1
1256,6871,77,716,2017-09-03,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53,445.2099999999999,Female,31.0,Social Worker,Health,No,42.0,40-50,Mass Customer,2304.0,New South Wales,Australia,7.0,118,0
1257,6949,4,3183,2017-12-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53,451.6500000000001,Male,64.0,Junior Executive,Health,No,47.0,40-50,Mass Customer,3165.0,Victoria,Australia,10.0,11,0
1258,6979,38,886,2017-03-26,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,53.0,Accounting Assistant III,Health,No,47.0,40-50,Mass Customer,2065.0,New South Wales,Australia,10.0,279,0
1259,7054,34,1438,2017-07-22,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 09:35:27,309.80999999999995,Female,27.0,Social Worker,Health,Yes,46.0,40-50,Mass Customer,2749.0,New South Wales,Australia,8.0,161,1
1260,7138,82,461,2017-05-12,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:32:13,459.46000000000015,Female,19.0,Social Worker,Health,Yes,42.0,40-50,Mass Customer,2118.0,New South Wales,Australia,10.0,232,1
1261,7164,83,528,2017-08-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13,1408.91,Female,10.0,Registered Nurse,Health,No,42.0,40-50,Mass Customer,2576.0,New South Wales,Australia,10.0,134,0
1262,7169,44,2961,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52,1660.88,Male,56.0,Assistant Manager,Health,Yes,46.0,40-50,Mass Customer,3031.0,Victoria,Australia,8.0,2,1
1263,7172,23,679,2017-09-10,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44,75.75,Female,29.0,Registered Nurse,Health,No,47.0,40-50,Mass Customer,2557.0,New South Wales,Australia,9.0,111,0
1264,7221,83,147,2017-09-20,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 09:17:35,1408.91,Female,32.0,Analog Circuit Design manager,Health,Yes,48.0,40-50,Mass Customer,2065.0,New South Wales,Australia,11.0,101,1
1265,7242,51,607,2017-01-07,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29,802.26,Female,55.0,Dental Hygienist,Health,No,45.0,40-50,Mass Customer,2041.0,New South Wales,Australia,11.0,357,0
1266,7309,45,1353,2017-08-10,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:20:20,356.5,Female,1.0,Clinical Specialist,Health,Yes,41.0,40-50,Mass Customer,3500.0,Victoria,Australia,1.0,142,1
1267,7358,30,2491,2017-06-24,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12,299.27,Male,74.0,Clinical Specialist,Health,No,44.0,40-50,Mass Customer,3101.0,Victoria,Australia,7.0,189,0
1268,7359,37,1571,2017-09-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 11:12:16,1544.6100000000001,Male,19.0,Clinical Specialist,Health,Yes,41.0,40-50,Mass Customer,2121.0,New South Wales,Australia,11.0,102,1
1269,7401,23,104,2017-10-27,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:17:50,75.75,Female,40.0,Automation Specialist II,Health,Yes,43.0,40-50,Mass Customer,4171.0,QLD,Australia,10.0,64,1
1270,7409,48,1679,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 10:20:20,812.44,Female,92.0,Programmer II,Health,Yes,46.0,40-50,Mass Customer,2063.0,New South Wales,Australia,11.0,136,1
1271,7414,30,147,2017-09-11,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:47:39,299.27,Female,32.0,Analog Circuit Design manager,Health,Yes,48.0,40-50,Mass Customer,2065.0,New South Wales,Australia,11.0,110,1
1272,7442,72,2992,2017-12-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Female,26.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3429.0,Victoria,Australia,5.0,9,1
1273,7481,15,1913,2017-06-04,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 09:29:25,209.84000000000003,Female,36.0,Dental Hygienist,Health,Yes,48.0,40-50,Mass Customer,2299.0,New South Wales,Australia,6.0,209,1
1274,7482,20,1937,2017-05-03,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43,195.33999999999992,Male,69.0,Quality Engineer,Health,No,47.0,40-50,Mass Customer,2619.0,New South Wales,Australia,3.0,241,0
1275,7587,99,2160,2017-06-20,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:16:04,456.44999999999993,Female,64.0,Recruiter,Health,Yes,50.0,40-50,Mass Customer,3172.0,Victoria,Australia,8.0,193,1
1276,7616,49,2668,2017-06-24,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24,133.38,Male,27.0,Senior Quality Engineer,Health,No,43.0,40-50,Mass Customer,4226.0,QLD,Australia,8.0,189,0
